,name,price,ratings,num_rating_reviews,general,display,performance,connectivity,battery
20,HP Victus 16-d0311TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹62,990",263 votes • 14 reviews,--rating: 4.1;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 23.5\u2009mmThick', '2.48\u2009kgHeavy', '1 Year Warranty']","['16.1\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 137\u2009PPILow', 'Anti Glare', '16:9 Aspect Ratio']","['11th Gen Intel Core i5 11400H ', '6 x 2.2\u2009GHz (Turbo Speed upto 4.5\u2009GHz) Cores', 'Hexa Core, 12 Threads', '12\u2009MB Cache', '4\u2009GB, NVIDIA GeForce GTX 1650 GraphicsLargest', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['70\u2009Wh, 4 Cell BatteryGood']"
21,Samsung Galaxy Book2 NP550XED-KA1IN 15 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹44,990",335 votes • 17 reviews,--rating: 4.2;,"['OS: Windows 11', 'Utility: Business, Performance', 'Thickness: 18.5\u2009mmSlim', '1.8\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i5 1235U', '2 x 1.3\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  8 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Integrated UHD Graphics', '8\u2009GB LPDDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '1 x USB 2.0, 1 x USB 3.0, 2 x USB Type-C', 'Inbuilt Microphone']","['43\u2009Wh, 4 Cell BatteryGood']"
22,HP 15s-fq5007TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹41,990","1,624 votes • 29 reviews",--rating: 4.2;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 17.9\u2009mmSlim', '1.69\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['12th Gen Intel Core i3 1215U', '2 x 1.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Hexa Core (2P + 4E), 8 Threads', '10\u2009MB Cache', 'Intel UHD Graphics Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.2', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
23,Acer Nitro V ANV15-51 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹79,990",99 votes,--rating: 4.45;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 25.9\u2009mmThick', '2.6\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i5 13420H', '4 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  4 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsLargest', '16\u2009GB DDR5 SDRAM RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",
24,Asus Vivobook 15 X1502ZA-EJ741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹64,990",349 votes,--rating: 4;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 19.9\u2009mmAverage', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:09 Aspect Ratio']","['12th Gen Intel Core i7 12650H', '6 x 2.3\u2009GHz (Turbo Speed upto 4.7\u2009GHz) Performance Cores  4 x 1.7\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '10 Cores (6P + 4E), 16 Threads', '24\u2009MB Cache', 'Intel Iris Xe Graphics', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.3', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['42\u2009Wh, 3 Cell BatteryGood']"
25,Acer Swift 3 OLED NX.KAWSI.002 Laptop (12th Gen Core i5/ 16GB/ 512B SSD/ Win11 Home),"₹62,990",236 votes • 8 reviews,--rating: 4.55;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 17.9\u2009mmSlim', '1.4\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '2880\u2009x\u20091800\u2009pixelsGood', '~ 243\u2009PPIHigh', 'Anti Glare', '16:10 Aspect Ratio']","['12th Gen Intel Core i5 12500H', '4 x 2.5\u2009GHz (Turbo Speed upto 4.5\u2009GHz) Performance Cores  8 x 1.8\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', '12 Cores (4P + 8E), 16 Threads', '18\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '16\u2009GB LPDDR5 RAMLargest', '512\u2009GB SSD']","['HDMI, Thunderbolt', 'WiFi, Bluetooth v5.2', '2 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
26,Lenovo Thinkpad E15 G4 21DJA0Y0IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹59,990",69 votes,--rating: 4;,"['OS: Windows 11', 'Utility: Performance', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i7 1255U', '2 x 1.7\u2009GHz (Turbo Speed upto 4.7\u2009GHz) Performance Cores  8 x 1.2\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
27,Asus TUF Gaming F15 FX506HE-HN385WS Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),"₹80,980",90 votes,--rating: 4.25;,"['OS: Windows 11', 'Utility: Gaming, Performance', 'Thickness: 22.8\u2009mmThick', '2.2\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['11th Gen Intel Core i7 11800H', '8 x 2.3\u2009GHz (Turbo Speed upto 4.6\u2009GHz) Cores', 'Octa Core, 16 Threads', '24\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 3050 Ti GraphicsAverage', '16\u2009GB DDR4 RAMAverage', '1\u2009TB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.2', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['90\u2009Wh, 4 Cell BatteryGood']"
28,HP 14-ep0068TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹38,490",163 votes • 6 reviews,--rating: 4.15;,"['OS: Windows 11', 'Utility: Performance', '1.4\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh', 'Anti Glare']","['13th Gen Intel Core i3 N305', '8 x (Turbo Speed upto 3.8\u2009GHz) Cores', 'Octa Core, 8 Threads', '6\u2009MB Cache', 'Intel UHD Graphics Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
29,Asus Vivobook 16X 2022 M1603QA-MB711WS Laptop (Ryzen 7-5800H/ 16GB/ 512GB SSD/ Win11 Home),"₹61,990",153 votes • 10 reviews,--rating: 4.4;,"['OS: Windows 11', 'Utility: Everyday Use, Business, Performance', 'Thickness: 19.9\u2009mmAverage', '1.8\u2009kgAverage', '1 Year Warranty']","['16\u2009inchesLarge', '1920\u2009x\u20091200\u2009pixelsGood', '~ 283\u2009PPIHigh', 'Anti Glare', '16:10 Aspect Ratio']","['5th Gen AMD Ryzen 7  5800H', '8 x 3.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Cores', 'Octa Core, 16 Threads', '16\u2009MB Cache', 'AMD Radeon Vega 7 Graphics', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",
30,Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),"₹37,990",219 votes • 14 reviews,--rating: 4.15;,"['OS: Windows 11', 'Utility: Performance, Everyday Use', 'Thickness: 14.8\u2009mmUltra Slim', '1.24\u2009kgLightest', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh']","['12th Gen Intel Core i5 1235U', '2 x 1.3\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  8 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '16\u2009GB LPDDR4X RAMLargest', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['50\u2009Wh, 3 Cell BatteryGood']"
31,Lenovo Legion Y9000X 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,48,990",87 votes,--rating: 4.2;,"['OS: Windows 11', 'Utility: Gaming', '1 Year Warranty']","['16\u2009inchesLarge', '3200\u2009x\u20092000\u2009pixelsGood', '~ 236\u2009PPIHigh', 'Anti Glare', '16:10 Aspect Ratio']","['13th Gen Intel Core i9 13900H', '6 x 2.6\u2009GHz (Turbo Speed upto 5.4\u2009GHz) Performance Cores  8 x 1.9\u2009GHz (Turbo Speed upto 4.1\u2009GHz) Efficient Cores', '14 Cores (6P + 8E), 20 Threads', '24\u2009MB Cache', '8\u2009GB, NVIDIA GeForce RTX 4060 GraphicsAverage', '32\u2009GB DDR5 RAMLargest', '1\u2009TB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['99\u2009Wh, 3 Cell BatteryGood']"
32,HP Victus 15-fa0555TX Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹71,960",104 votes • 8 reviews,--rating: 4.35;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 23.5\u2009mmThick', '2.29\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 3050 GraphicsAverage', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['70\u2009Wh, 4 Cell BatteryGood']"
33,Honor MagicBook X14 2023 FRI-F56 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹46,990",442 votes,--rating: 4.2;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 17\u2009mmSlim', '1.43\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091200\u2009pixelsGood', '~ 162\u2009PPIHigh', 'Anti Glare', '16:9 Aspect Ratio']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', 'Intel UHD Graphics Graphics', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth', '2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['60\u2009Wh BatteryGood']
34,Wings Nuvobook S1 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),"₹25,990",92 votes,--rating: 4.5;,"['OS: Windows 11', 'Utility: Business, Performance', 'Thickness: 18.4\u2009mmAverage', '1.6\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLargest', '1080\u2009x\u20091920\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['11th Gen Intel Core i3 1125G4', '4 x (Turbo Speed upto 3.7\u2009GHz) Cores', 'Quad Core, 8 Threads', '8\u2009MB Cache', 'Intel Graphics Graphics', '8\u2009GB LPDDR4 RAMLargest', '256\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['17.85\u2009Wh BatteryGood']
35,Acer Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹49,990",458 votes • 9 reviews,--rating: 4.15;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 19.9\u2009mmAverage', '2.1\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '4\u2009GB, NVIDIA GeForce GTX 1650 GraphicsLargest', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
36,MSI GF63 Thin 11UC-1294IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win11/ 4GB Graph),"₹63,990",713 votes • 2 reviews,--rating: 4.3;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 21.7\u2009mmThick', '1.86\u2009kgAverage', '2 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['11th Gen Intel Core i7 11800H', '8 x 2.3\u2009GHz (Turbo Speed upto 4.6\u2009GHz) Cores', 'Octa Core, 16 Threads', '24\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 3050 GraphicsLargest', '16\u2009GB DDR4 RAMLargest', '1\u2009TB HARD Disk, 256\u2009GB SSDAverage']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
37,MSI GF63 Thin 11UC-1293IN Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹64,990",705 votes • 1 reviews,--rating: 4.3;,"['OS: Windows 11', 'Utility: Gaming, Performance', 'Thickness: 21.7\u2009mmThick', '1.86\u2009kgAverage', '2 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['11th Gen Intel Core i7 11800H', '8 x 2.3\u2009GHz (Turbo Speed upto 4.6\u2009GHz) Cores', 'Octa Core, 16 Threads', '24\u2009MB Cache', '4\u2009GB, NVIDIA Geforce RTX 3050 GraphicsLargest', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['52.4\u2009Wh, 3 Cell BatteryGood']"
38,Dell Inspiron 3520 D560896WIN9B Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹37,516",478 votes • 16 reviews,--rating: 4.1;,"['OS: Windows 11', 'Utility: Everyday Use, Business, Performance', 'Thickness: 21\u2009mmThick', '1.65\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i3 1215U', '2 x 1.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Hexa Core (2P + 4E), 8 Threads', '10\u2009MB Cache', 'Intel UHD Graphics Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI, Display Port, Multi Card Reader', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 2 x USB 3.0', 'Inbuilt Microphone']","['41\u2009Wh, 3 Cell BatteryGood']"
39,Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home),"₹53,981",149 votes • 4 reviews,--rating: 4.25;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 20\u2009mmThick', '1.88\u2009kgHeavy', '1 Year Warranty']","['16\u2009inchesLarge', '1920\u2009x\u20091200\u2009pixelsGood', '~ 142\u2009PPIAverage', 'Anti Glare', '16:10 Aspect Ratio']","['5th Gen AMD Ryzen 5 5600H', '6 x 3.3\u2009GHz (Turbo Speed upto 4.2\u2009GHz) Cores', 'Hexa Core, 12 Threads', '16\u2009MB Cache', 'AMD Radeon Vega 7 Graphics Graphics', '16\u2009GB DDR4 RAMLarge', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['50\u2009Wh, 3 Cell BatteryGood']"
40,HP 247 G8 67U77PA Laptop (Athlon P-3045B HD/ 8GB/ 1TB HDD/ Win11),"₹22,980","1,043 votes • 44 reviews",--rating: 3.55;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 19.9\u2009mmAverage', '1.47\u2009kgLight', '1 Year Warranty']","['14\u2009inchesAverage', '1366\u2009x\u2009768\u2009pixelsAverage', '~ 112\u2009PPIAverage', 'Anti Glare']","['AMD Athlon P3045B 3045B ', 'AMD Radeon graphics Graphics', '8\u2009GB DDR4 RAMLargest', '1\u2009TB HARD DiskLargest']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']",
41,Xiaomi Mi Notebook Ultra Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10),"₹46,990","2,073 votes",--rating: 4.2;,"['OS: Windows 10 ', 'Utility: Everyday Use', 'Thickness: 17.9\u2009mmSlim', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '3200\u2009x\u20092000\u2009pixelsBest', '~ 242\u2009PPIHigh', '16:10 Aspect Ratio']","['11th Gen Intel Core i5 11300H ', '4 x 3.1\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Cores', 'Quad Core, 8 Threads', '8\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '16\u2009GB DDR4 RAMLargest', '512\u2009GB SSD']","['HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",
42,Lenovo IdeaPad Slim 5 14IAH8 83BF000UIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹56,990",76 votes,--rating: 4.7;,"['OS: Windows 11', 'Utility: Everyday Use', '1.46\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '16\u2009GB LPDDR5 RAMLarge', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['56.6\u2009Wh BatteryGood']
43,Infinix INBook X3 Slim XL422 2023 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),"₹29,990",154 votes • 3 reviews,--rating: 4.35;,"['OS: Windows 11', 'Utility: Performance, Everyday Use', 'Thickness: 211.1\u2009mmThick', '1.24\u2009kgLight', '1 Year Warranty']","['14\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh', '16:9 Aspect Ratio']","['12th Gen Intel Core i3 1215U', '2 x 1.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Hexa Core (2P + 4E), 8 Threads', '10\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '8\u2009GB LPDDR4X RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['50\u2009Wh, 3 Cell BatteryGood']"
44,Asus ROG Strix G16 2023 G614JJ-N3086WS Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹89,990",107 votes,--rating: 4.55;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 30.4\u2009mmThick', '2.5\u2009kgHeavy', '1 Year Warranty']","['16\u2009inchesLarge', '1920\u2009x\u20091200\u2009pixelsGood', '~ 142\u2009PPIAverage', 'Anti Glare', '16:10 Aspect Ratio']","['13th Gen Intel Core i5 13450HX', '6 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  4 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '10 Cores (6P + 4E), 16 Threads', '20\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 3050 GraphicsLarge', '16\u2009GB DDR5 RAMAverage', '512\u2009GB SSD']","['HDMI, Thunderbolt', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['4 Cell Battery']
45,Asus Vivobook 15 X1502ZA-EJ523WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹55,990",73 votes,--rating: 4;,"['OS: Windows 11', 'Utility: Performance', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:09 Aspect Ratio']","['12th Gen Intel Core i5 12500H', '4 x 2.5\u2009GHz (Turbo Speed upto 4.5\u2009GHz) Performance Cores  8 x 1.8\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', '12 Cores (4P + 8E), 16 Threads', '18\u2009MB Cache', 'Intel Iris Xe Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['42\u2009Wh, 3 Cell BatteryGood']"
46,Acer Aspire Lite AL15-51 UN.431SI.252 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹27,990",141 votes • 2 reviews,--rating: 4.35;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 19.7\u2009mmSlim', '1.59\u2009kgLight', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['11th Gen Intel Core i3 1115G4', '2 x 3\u2009GHz (Turbo Speed upto 4.1\u2009GHz) Cores', 'Dual Core, 4 Threads', '6\u2009MB Cache', 'Intel UHD Graphics  Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']","['36\u2009Wh, 3 Cell BatteryGood']"
47,Acer One 14 Z8-415UN.599SI.009 Laptop (11th Gen Core i3 / 8GB/ 256GB SSD/ Win11 Home),"₹24,990","1,153 votes • 1 reviews",--rating: 4.1;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 21.6\u2009mmThick', '1.5\u2009kgAverage', '1 Year Warranty']","['14\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh', 'Anti Glare']","['11th Gen Intel Core i3 1115G4', '2 x 3\u2009GHz (Turbo Speed upto 4.1\u2009GHz) Cores', 'Dual Core, 4 Threads', '6\u2009MB Cache', '\u200eIntel Iris Xe Graphics Graphics', '8\u2009GB DDR4 RAMLargest', '256\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.0', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']",['45.5\u2009Wh BatteryGood']
